id,lat,lon,year_mon
1218,37.777923063,-122.404787953,2023-04
1219,37.763506014,-122.426429239,2021-06
1220,37.742845688,-122.481589415,2022-04
1221,37.801395939,-122.407488381,2024-04
1222,37.800064552,-122.408332405,2024-02
1223,37.78832457,-122.393911345,2023-06
1224,37.787403767,-122.415827994,2020-02
1225,37.773707429,-122.433298927,2024-04
1226,37.771722675,-122.393266192,2022-09
1227,37.764112737,-122.421739994,2020-12
1228,37.72991139,-122.458950873,2021-05
1229,37.76274436,-122.419834317,2023-04
1230,37.783904332,-122.390120594,2022-05
1231,37.77714448,-122.415757032,2021-06
1232,37.783388956,-122.409832446,2023-02
1233,37.715910352,-122.477955973,2024-04
1234,37.789160784,-122.416183426,2023-03
1235,37.783673953,-122.415072979,2022-10
1236,37.777083316,-122.416979514,2024-11
1237,37.781537434,-122.40951834,2022-04
1238,37.756372706,-122.491739885,2021-11
1239,37.73165057,-122.446937341,2024-01
1240,37.802251844,-122.417134301,2024-12
1241,37.786601952,-122.419812186,2024-11
1242,37.764373209,-122.41747849,2022-07
1243,37.721778046,-122.460733044,2022-09
1244,37.752002337,-122.408984897,2022-05
1245,37.781537434,-122.40951834,2020-10
1246,37.730050864,-122.376022018,2021-12
1247,37.777083316,-122.416979514,2023-08
1248,37.798379262,-122.417512644,2023-03
1249,37.765792222,-122.420909959,2021-07
1250,37.783565477,-122.415051135,2022-04
1251,37.772683853,-122.426346199,2021-12
1252,37.779489776,-122.407376438,2023-10
1253,37.782077817,-122.46213993,2022-02
1254,37.76830566,-122.427693846,2022-11
1255,37.779766553,-122.438328083,2024-09
1256,37.779086771,-122.44286543,2024-10
1257,37.777107722,-122.423094,2021-11
1258,37.785890332,-122.411725718,2022-04
1259,37.777083316,-122.416979514,2022-08
1260,37.741155441,-122.423572367,2022-04
1261,37.771722675,-122.393266192,2022-08
1262,37.789791451,-122.411243473,2024-10
1263,37.729610572,-122.380720942,2023-05
1264,37.770718366,-122.404602175,2020-06
1265,37.765632803,-122.462198114,2023-05
1266,37.759724583,-122.500570753,2022-05
1267,37.777083316,-122.416979514,2020-02
1268,37.791697251,-122.39213406,2024-08
1269,37.763654746,-122.393765213,2024-08
1270,37.785736789,-122.389124364,2023-12
1271,37.787755912,-122.390700753,2021-08
1272,37.775702747,-122.510119118,2022-07
1273,37.766134387,-122.421935076,2023-06
1274,37.773574575,-122.448495991,2021-07
1275,37.766703828,-122.420236789,2022-10
1276,37.773744692,-122.478973408,2022-11
1277,37.731751769,-122.383084173,2022-08
1278,37.785436481,-122.415336128,2022-10
1279,37.717612479,-122.482371216,2020-12
1280,37.777083316,-122.416979514,2024-11
1281,37.786601952,-122.419812186,2024-11
1282,37.797153839,-122.413312256,2022-08
1283,37.764373209,-122.41747849,2022-02
1284,37.738074051,-122.399915418,2024-08
1285,37.71749869,-122.406313445,2023-07
1286,37.779758608,-122.470711255,2023-08
1287,37.776569057,-122.509262829,2022-09
1288,37.786995531,-122.414832698,2024-09
1289,37.763654746,-122.393765213,2021-10
1290,37.788955612,-122.417825829,2020-03
1291,37.763015092,-122.46831698,2022-02
1292,37.773496894,-122.430795158,2022-11
1293,37.722993948,-122.435557068,2022-09
1294,37.72078041,-122.445122592,2021-08
1295,37.804375683,-122.446289341,2020-07
1296,37.778690749,-122.494241006,2023-09
1297,37.805980598,-122.411141131,2022-05
1298,37.78832457,-122.393911345,2022-06
1299,37.783565477,-122.415051135,2022-10
1300,37.779106802,-122.431789183,2022-10
1301,37.744465043,-122.43884985,2024-10
1302,37.774533881,-122.502672177,2022-01
1303,37.742786674,-122.436282312,2020-10
1304,37.781537434,-122.40951834,2023-07
1305,37.783388956,-122.409832446,2021-02
1306,37.718549431,-122.433029619,2020-01
1307,37.772973503,-122.43824484,2024-12
1308,37.751283573,-122.408512518,2021-01
1309,37.772683853,-122.426346199,2021-01
1310,37.730886198,-122.399992809,2022-06
1311,37.803028389,-122.41943472,2021-09
1312,37.789362959,-122.434001716,2021-06
1313,37.776012171,-122.470296348,2022-10
1314,37.708943567,-122.444958463,2022-01
1315,37.716508763,-122.436747872,2020-06
1316,37.77714448,-122.415757032,2020-03
1317,37.72030093,-122.434349394,2023-12
1318,37.779381466,-122.435357598,2024-05
1319,37.776613616,-122.476422595,2023-08
1320,37.755981622,-122.422122609,2023-04
1321,37.777887965,-122.413601564,2020-08
1322,37.764556649,-122.476051424,2021-01
1323,37.761357777,-122.505924513,2021-10
1324,37.718831876,-122.40675826,2023-05
1325,37.710214166,-122.450670999,2023-02
1326,37.785890332,-122.411725718,2021-11
1327,37.773327705,-122.507350732,2020-08
1328,37.778487482,-122.425830801,2021-10
1329,37.782743972,-122.414884812,2023-01
1330,37.780457839,-122.428690538,2022-09
1331,37.755841558,-122.40177993,2024-10
1332,37.72097121,-122.436020276,2022-01
1333,37.771332744,-122.429448383,2021-07
1334,37.785128507,-122.414455367,2022-10
1335,37.78487378,-122.389808109,2021-06
1336,37.774759785,-122.416457295,2024-06
1337,37.787027218,-122.394922601,2022-09
1338,37.764373209,-122.41747849,2023-05
1339,37.774817065,-122.41284503,2021-02
1340,37.782691088,-122.409536705,2022-06
1341,37.795646678,-122.406066658,2022-11
1342,37.780457839,-122.428690538,2022-10
1343,37.780965818,-122.428020291,2022-09
1344,37.748408198,-122.411010507,2021-11
1345,37.77620321,-122.428744874,2022-03
1346,37.757048383,-122.476471289,2023-06
1347,37.767530719,-122.428694761,2024-12
1348,37.776384775,-122.442321335,2022-02
1349,37.790942138,-122.409016348,2024-12
1350,37.774408922,-122.44192172,2023-09
1351,37.773408312,-122.486332269,2021-12
1352,37.784299382,-122.410141319,2023-02
1353,37.784129247,-122.421947317,2021-08
1354,37.787504496,-122.414163692,2022-03
1355,37.803543287,-122.438381236,2024-04
1356,37.78832457,-122.393911345,2023-05
1357,37.785890332,-122.411725718,2022-05
1358,37.740832568,-122.50462415,2022-08
1359,37.747573549,-122.499114772,2022-06
1360,37.787027218,-122.394922601,2022-08
1361,37.772694134,-122.42218914,2023-08
1362,37.772694134,-122.42218914,2022-12
1363,37.788126304,-122.417657212,2022-01
1364,37.789478818,-122.414561131,2020-07
1365,37.748192598,-122.44493523,2023-05
1366,37.783388956,-122.409832446,2020-01
1367,37.798759696,-122.440956203,2021-08
1368,37.765600241,-122.424062974,2020-03
1369,37.749433001,-122.479429831,2021-10
1370,37.76329484,-122.434035369,2021-05
1371,37.78469123,-122.39458113,2024-10
1372,37.777083316,-122.416979514,2023-06
1373,37.802723623,-122.42499636,2020-08
1374,37.78832457,-122.393911345,2023-05
1375,37.730794496,-122.406557859,2022-09
1376,37.71568992,-122.45479584,2020-10
1377,37.724764666,-122.394718932,2023-03
1378,37.758676483,-122.417413346,2021-06
1379,37.774091304,-122.419997169,2022-07
1380,37.782743972,-122.414884812,2020-11
1381,37.763654746,-122.393765213,2021-10
1382,37.779489776,-122.407376438,2022-01
1383,37.761386009,-122.482883771,2020-02
1384,37.789795697,-122.415397149,2021-11
1385,37.782635513,-122.414862827,2024-04
1386,37.773408312,-122.486332269,2022-01
1387,37.759934505,-122.398703844,2021-01
1388,37.751558781,-122.430772935,2020-12
1389,37.761911372,-122.406679505,2022-02
1390,37.767530719,-122.428694761,2023-01
1391,37.780646414,-122.427178093,2022-10
1392,37.74485948,-122.498317585,2020-03
1393,37.778676959,-122.408601057,2022-02
1394,37.763249274,-122.423522329,2024-07
1395,37.731989462,-122.400749943,2022-01
1396,37.730876892,-122.42503865,2022-02
1397,37.776839383,-122.493175112,2021-07
1398,37.782743972,-122.414884812,2021-07
1399,37.770679319,-122.449598813,2021-09
1400,37.780877259,-122.414506898,2021-09
1401,37.733228508,-122.423758899,2021-08
1402,37.748408198,-122.411010507,2022-02
1403,37.783634136,-122.469908012,2021-06
1404,37.782635513,-122.414862827,2024-05
1405,37.781145862,-122.409026046,2020-12
1406,37.787027218,-122.394922601,2022-09
1407,37.787756621,-122.413055711,2020-05
1408,37.786514716,-122.469512922,2021-04
1409,37.78832457,-122.393911345,2024-01
1410,37.779530959,-122.413542707,2023-11
1411,37.780130375,-122.40987145,2020-01
1412,37.787027218,-122.394922601,2022-08
1413,37.787027218,-122.394922601,2023-09
1414,37.777790309,-122.412834332,2021-10
1415,37.764987402,-122.421639212,2023-12
1416,37.771835346,-122.443861894,2024-10
1417,37.74970201,-122.420499334,2024-12
1418,37.786004828,-122.395077257,2024-10
1419,37.76860658,-122.449976975,2023-10
1420,37.78832457,-122.393911345,2022-06
1421,37.763654746,-122.393765213,2021-10
1422,37.779530959,-122.413542707,2023-01
1423,37.771213095,-122.433709296,2020-08
1424,37.787027218,-122.394922601,2020-08
1425,37.738787268,-122.450627333,2022-11
1426,37.722376827,-122.439495401,2022-12
1427,37.782853685,-122.417365507,2022-12
1428,37.782448498,-122.416327441,2021-01
1429,37.745863764,-122.419633929,2022-05
1430,37.787027218,-122.394922601,2022-04
1431,37.763517597,-122.419004027,2024-08
1432,37.78832457,-122.393911345,2023-05
1433,37.76532636,-122.414201572,2023-03
1434,37.758288706,-122.411433127,2022-02
1435,37.72972127,-122.380709834,2022-02
1436,37.77714448,-122.415757032,2023-02
1437,37.787277155,-122.416825198,2022-08
1438,37.737815284,-122.492592434,2023-03
1439,37.785942727,-122.418902557,2022-06
1440,37.800803175,-122.436797742,2021-01
1441,37.78832457,-122.393911345,2024-01
1442,37.801504322,-122.423746616,2024-05
1443,37.774199924,-122.443568816,2022-04
1444,37.787027218,-122.394922601,2022-09
1445,37.764373209,-122.41747849,2021-12
1446,37.761937485,-122.42395573,2022-11
1447,37.768110129,-122.421776597,2020-09
1448,37.795475652,-122.425889481,2020-01
1449,37.796833257,-122.429537072,2022-10
1450,37.786151402,-122.417257623,2024-09
1451,37.78832457,-122.393911345,2022-06
1452,37.78511799,-122.41873546,2022-05
1453,37.740809554,-122.422903715,2021-02
1454,37.731664967,-122.443138524,2021-09
1455,37.801998556,-122.442402225,2024-05
1456,37.777083316,-122.416979514,2023-06
1457,37.785736789,-122.389124364,2024-12
1458,37.781145862,-122.409026046,2022-03
1459,37.776381424,-122.483929357,2023-08
1460,37.734293792,-122.402390571,2021-11
1461,37.772256138,-122.425485594,2020-06
1462,37.766594291,-122.42022629,2023-10
1463,37.762863574,-122.3917283,2020-04
1464,37.772694134,-122.42218914,2020-09
1465,37.776839383,-122.493175112,2022-08
1466,37.788635276,-122.416990341,2022-04
1467,37.748153676,-122.45898586,2024-05
1468,37.71722665,-122.397008162,2020-07
1469,37.780646414,-122.427178093,2022-09
1470,37.78487378,-122.389808109,2021-06
1471,37.716563538,-122.43088871,2023-06
1472,37.782051997,-122.393734352,2021-08
1473,37.78832457,-122.393911345,2024-09
1474,37.730393305,-122.405771886,2023-05
1475,37.732408468,-122.378290058,2022-11
1476,37.783388956,-122.409832446,2022-09
1477,37.786027094,-122.41632162,2021-10
1478,37.776922202,-122.417990765,2024-07
1479,37.764269315,-122.455024362,2024-11
1480,37.754698116,-122.417651427,2020-09
1481,37.773408312,-122.486332269,2021-09
1482,37.770152275,-122.45287934,2023-04
1483,37.752421188,-122.405338378,2022-09
1484,37.785890332,-122.411725718,2021-10
1485,37.768304409,-122.420384314,2023-02
1486,37.774817065,-122.41284503,2023-06
1487,37.773163889,-122.491686817,2020-02
1488,37.723147722,-122.429372232,2021-12
1489,37.789478818,-122.414561131,2022-11
1490,37.764918063,-122.435984125,2021-04
1491,37.760845817,-122.436657686,2023-05
1492,37.783565477,-122.415051135,2022-08
1493,37.784838244,-122.466174481,2023-07
1494,37.787027218,-122.394922601,2022-09
1495,37.760993188,-122.419982566,2024-08
1496,37.790942138,-122.409016348,2024-09
1497,37.731247609,-122.39601184,2023-08
1498,37.779027964,-122.48687687,2021-01
1499,37.772587667,-122.411343205,2022-01
1500,37.789478818,-122.414561131,2022-07
1501,37.769020079,-122.422214234,2021-12
1502,37.774925831,-122.494105184,2022-04
1503,37.786360792,-122.415616899,2024-05
1504,37.772814972,-122.499320037,2021-10
1505,37.763055892,-122.467387267,2021-07
1506,37.777534241,-122.440863684,2024-07
1507,37.757582468,-122.394748461,2020-10
1508,37.78511799,-122.41873546,2022-11
1509,37.758288706,-122.411433127,2021-05
1510,37.764455206,-122.449616644,2022-04
1511,37.727035865,-122.428638491,2022-11
1512,37.729860216,-122.44133706,2021-10
1513,37.711343986,-122.396421634,2021-09
1514,37.777887965,-122.413601564,2022-01
1515,37.779223048,-122.482591334,2022-01
1516,37.78832457,-122.393911345,2023-05
1517,37.781968249,-122.439327447,2020-04
1518,37.783838518,-122.413775511,2020-05
1519,37.78832457,-122.393911345,2022-06
1520,37.732452203,-122.425386419,2020-06
1521,37.774295048,-122.507887207,2024-05
1522,37.738508387,-122.409057186,2021-11
1523,37.798450651,-122.401628968,2020-10
1524,37.778797888,-122.422520702,2024-02
1525,37.795892187,-122.433631822,2021-01
1526,37.7553034,-122.407594195,2020-12
1527,37.78832457,-122.393911345,2024-11
1528,37.776508038,-122.414457763,2021-08
1529,37.78799839,-122.420094921,2024-05
1530,37.774809246,-122.477368822,2022-10
1531,37.783041612,-122.415856532,2023-09
1532,37.783388956,-122.409832446,2022-05
1533,37.790942138,-122.409016348,2024-02
1534,37.759679315,-122.429316588,2021-11
1535,37.787598162,-122.420926156,2020-11
1536,37.732002713,-122.390883042,2023-09
1537,37.753497334,-122.423309425,2023-11
1538,37.758696596,-122.397057095,2024-03
1539,37.777107722,-122.423094,2021-11
1540,37.764292859,-122.501361886,2020-07
1541,37.754829661,-122.415465688,2020-06
1542,37.78832457,-122.393911345,2023-01
1543,37.773041608,-122.475086258,2023-12
1544,37.732862486,-122.391513418,2021-11
1545,37.757451265,-122.412902671,2022-08
1546,37.759221413,-122.463311021,2020-08
1547,37.790528198,-122.421519114,2024-05
1548,37.78511799,-122.41873546,2024-09
1549,37.712058796,-122.406110808,2020-06
1550,37.776109643,-122.468156427,2023-05
1551,37.751283573,-122.408512518,2021-01
1552,37.772423338,-122.507888505,2021-07
1553,37.797153839,-122.413312256,2022-08
1554,37.782743972,-122.414884812,2022-06
1555,37.793885306,-122.412851826,2021-09
1556,37.764747841,-122.471664666,2022-09
1557,37.78832457,-122.393911345,2022-08
1558,37.71568992,-122.45479584,2021-12
1559,37.751283573,-122.408512518,2021-04
1560,37.78832457,-122.393911345,2022-10
1561,37.780488758,-122.394897291,2022-07
1562,37.78832457,-122.393911345,2024-03
1563,37.761304267,-122.50713378,2021-07
1564,37.787756621,-122.413055711,2021-11
1565,37.712775016,-122.442776901,2024-09
1566,37.78832457,-122.393911345,2022-10
1567,37.78487378,-122.389808109,2022-05
1568,37.768127829,-122.423310668,2024-10
1569,37.743562433,-122.485331779,2022-06
1570,37.761031443,-122.419351641,2021-09
1571,37.787918527,-122.404277568,2021-11
1572,37.74712869,-122.40782205,2021-08
1573,37.783388956,-122.409832446,2023-05
1574,37.779489776,-122.407376438,2022-06
1575,37.762867722,-122.471671782,2024-10
1576,37.719013286,-122.480443681,2020-02
1577,37.773337656,-122.409148509,2020-11
1578,37.759806799,-122.425386497,2020-10
1579,37.752115388,-122.421374367,2023-10
1580,37.763749159,-122.494267385,2020-09
1581,37.73165057,-122.446937341,2024-01
1582,37.776613188,-122.456772866,2022-06
1583,37.736617778,-122.42483371,2022-09
1584,37.779368299,-122.479380966,2024-04
1585,37.780127937,-122.434593558,2022-09
1586,37.78832457,-122.393911345,2023-06
1587,37.777923063,-122.404787953,2023-05
1588,37.783388956,-122.409832446,2022-12
1589,37.78832457,-122.393911345,2022-08
1590,37.748907708,-122.410533055,2023-04
1591,37.773408312,-122.486332269,2022-01
1592,37.787294802,-122.454425457,2021-10
1593,37.781334058,-122.399027494,2021-09
1594,37.793627896,-122.40774688,2024-06
1595,37.774759785,-122.416457295,2024-06
1596,37.735797628,-122.421662064,2022-02
1597,37.741368855,-122.422541992,2022-01
1598,37.78832457,-122.393911345,2022-10
1599,37.745165358,-122.457087969,2021-04
1600,37.777083316,-122.416979514,2022-08
1601,37.803961053,-122.43712616,2024-09
1602,37.759545149,-122.431534314,2021-05
1603,37.78832457,-122.393911345,2024-01
1604,37.781145862,-122.409026046,2021-10
1605,37.753447354,-122.473266817,2020-04
1606,37.789688847,-122.412913103,2021-12
1607,37.759054241,-122.411163913,2024-10
1608,37.775881215,-122.416769544,2022-02
1609,37.725918259,-122.395265028,2021-11
1610,37.760905265,-122.421432818,2022-01
1611,37.778797888,-122.422520702,2024-07
1612,37.782448498,-122.416327441,2023-06
1613,37.805554274,-122.410285575,2020-08
1614,37.78832457,-122.393911345,2023-05
1615,37.781595588,-122.412190669,2023-01
1616,37.785024662,-122.41197189,2020-11
1617,37.785942727,-122.418902557,2023-06
1618,37.714950117,-122.476338616,2022-02
1619,37.722866055,-122.456215123,2022-11
1620,37.778676959,-122.408601057,2022-08
1621,37.729158316,-122.40540579,2020-04
1622,37.786377576,-122.392446006,2022-12
1623,37.777486533,-122.397691886,2021-08
1624,37.764373209,-122.41747849,2022-10
1625,37.756635179,-122.395110849,2022-06
1626,37.757487708,-122.508938005,2023-01
1627,37.728674101,-122.391441037,2020-02
1628,37.777001636,-122.407616686,2022-03
1629,37.796136141,-122.407540846,2021-05
1630,37.761304267,-122.50713378,2022-02
1631,37.787027218,-122.394922601,2022-09
1632,37.77641322,-122.427099517,2021-03
1633,37.78832457,-122.393911345,2022-06
1634,37.783388956,-122.409832446,2020-03
1635,37.7383396,-122.476496197,2023-02
1636,37.764080735,-122.452552939,2024-12
1637,37.753648459,-122.408334854,2024-07
1638,37.783250416,-122.414216002,2020-09
1639,37.781262713,-122.496574947,2022-03
1640,37.78832457,-122.393911345,2022-10
1641,37.778277757,-122.438339177,2020-05
1642,37.788635276,-122.416990341,2022-05
1643,37.777107722,-122.423094,2022-03
1644,37.787915709,-122.419301486,2022-04
1645,37.759060624,-122.391364853,2023-08
1646,37.78832457,-122.393911345,2023-05
1647,37.743061814,-122.408653258,2021-06
1648,37.777486533,-122.397691886,2024-12
1649,37.764453851,-122.478326902,2024-05
1650,37.749564957,-122.422767106,2022-06
1651,37.776569057,-122.509262829,2021-10
1652,37.796551048,-122.405283979,2021-11
1653,37.78832457,-122.393911345,2022-10
1654,37.773112484,-122.396640077,2021-06
1655,37.775692736,-122.453874733,2022-08
1656,37.792015775,-122.423506394,2021-12
1657,37.739057435,-122.480248706,2021-11
1658,37.780646414,-122.427178093,2022-10
1659,37.774131213,-122.430012452,2020-10
1660,37.741553608,-122.488412908,2023-10
1661,37.772134835,-122.388253013,2024-09
1662,37.751283573,-122.408512518,2021-02
1663,37.776384775,-122.442321335,2022-02
1664,37.766134387,-122.421935076,2023-03
1665,37.729434959,-122.377022281,2020-10
1666,37.777107722,-122.423094,2021-11
1667,37.789370354,-122.414539182,2020-06
1668,37.78469123,-122.39458113,2024-01
1669,37.766101015,-122.458381802,2022-04
1670,37.78832457,-122.393911345,2022-06
1671,37.784616481,-122.41097737,2020-07
1672,37.73232468,-122.410212076,2022-04
1673,37.762620156,-122.477231157,2023-09
1674,37.722049402,-122.409488592,2022-05
1675,37.779891588,-122.403958048,2024-05
1676,37.788020549,-122.42606156,2024-09
1677,37.770780046,-122.452080189,2023-03
1678,37.764104409,-122.421877973,2022-02
1679,37.733867163,-122.436287775,2023-05
1680,37.780907675,-122.488084553,2022-09
1681,37.714311121,-122.492030022,2024-09
1682,37.765983751,-122.432151905,2024-08
1683,37.761469063,-122.404265614,2023-07
1684,37.738411256,-122.417199146,2021-05
1685,37.759060624,-122.391364853,2021-04
1686,37.714950117,-122.476338616,2021-08
1687,37.806503908,-122.410335821,2020-06
1688,37.781783302,-122.468703265,2024-10
1689,37.787419654,-122.392776012,2021-02
1690,37.733421671,-122.390041634,2022-08
1691,37.748078315,-122.417037589,2024-10
1692,37.782743972,-122.414884812,2022-04
1693,37.783388956,-122.409832446,2023-02
1694,37.794029666,-122.407706824,2023-07
1695,37.78511799,-122.41873546,2024-08
1696,37.774091304,-122.419997169,2022-07
1697,37.782051997,-122.393734352,2023-03
1698,37.796624771,-122.43118232,2024-10
1699,37.786151402,-122.417257623,2022-11
1700,37.719401813,-122.478130892,2020-02
1701,37.789478818,-122.414561131,2022-07
1702,37.745953202,-122.413523168,2020-03
1703,37.798065633,-122.412452529,2022-06
1704,37.753033972,-122.418588597,2022-10
1705,37.78832457,-122.393911345,2024-09
1706,37.78511799,-122.41873546,2022-09
1707,37.78833714,-122.416017226,2024-10
1708,37.795892187,-122.433631822,2021-01
1709,37.788858563,-122.419492361,2020-05
1710,37.781537434,-122.40951834,2022-11
1711,37.786570555,-122.413973061,2023-03
1712,37.738934697,-122.505425151,2023-04
1713,37.786042449,-122.414780263,2024-06
1714,37.72278041,-122.428602345,2024-02
1715,37.775328443,-122.395002097,2021-02
1716,37.730271842,-122.424489435,2020-02
1717,37.777083316,-122.416979514,2024-11
1718,37.795475652,-122.425889481,2022-01
1719,37.783046322,-122.410801053,2023-05
1720,37.799016342,-122.428290721,2020-09
1721,37.78832457,-122.393911345,2024-03
1722,37.779489776,-122.407376438,2023-07
1723,37.751283573,-122.408512518,2021-01
1724,37.781334058,-122.399027494,2021-11
1725,37.782845036,-122.413221766,2020-09
1726,37.778068341,-122.466151799,2022-10
1727,37.718776717,-122.468876912,2020-05
1728,37.78832457,-122.393911345,2022-10
1729,37.792008848,-122.415139729,2022-11
1730,37.731664564,-122.383168325,2021-12
1731,37.765762128,-122.450691487,2021-09
1732,37.799218934,-122.422499432,2024-01
1733,37.714358622,-122.473175139,2023-11
1734,37.78832457,-122.393911345,2022-06
1735,37.716913256,-122.483170985,2020-02
1736,37.777486533,-122.397691886,2022-01
1737,37.728040152,-122.414773811,2021-08
1738,37.759221413,-122.463311021,2020-10
1739,37.78832457,-122.393911345,2022-10
1740,37.781189877,-122.481656891,2023-06
1741,37.772943093,-122.477234568,2020-01
1742,37.772527514,-122.449976003,2023-10
1743,37.773393279,-122.434919576,2022-10
1744,37.773037538,-122.420091947,2023-10
1745,37.779299769,-122.430296293,2022-09
1746,37.78832457,-122.393911345,2022-08
1747,37.800064552,-122.408332405,2024-02
1748,37.7955989,-122.417660146,2022-08
1749,37.786004828,-122.395077257,2023-08
1750,37.763366108,-122.502979227,2023-08
1751,37.78832457,-122.393911345,2024-06
1752,37.773408312,-122.486332269,2021-12
1753,37.715767073,-122.479680967,2020-03
1754,37.80339083,-122.415683516,2021-09
1755,37.766134387,-122.421935076,2024-12
1756,37.786986977,-122.419110401,2024-02
1757,37.78002675,-122.436259178,2024-09
1758,37.777486533,-122.397691886,2023-08
1759,37.731115635,-122.381819336,2021-10
1760,37.796150736,-122.409231849,2021-01
1761,37.777790309,-122.412834332,2021-06
1762,37.761351648,-122.506062671,2021-11
1763,37.730302923,-122.444225701,2021-07
1764,37.77872402,-122.438118693,2020-01
1765,37.786360792,-122.415616899,2022-07
1766,37.727123612,-122.434343493,2020-08
1767,37.7553034,-122.407594195,2022-06
1768,37.764373209,-122.41747849,2022-05
1769,37.759447925,-122.506864503,2023-09
1770,37.76368768,-122.388662851,2022-12
1771,37.753565071,-122.395635885,2022-05
1772,37.763622673,-122.39954209,2024-08
1773,37.782994299,-122.449287088,2024-10
1774,37.758483623,-122.434844609,2020-12
1775,37.722727037,-122.436194485,2024-02
1776,37.797657371,-122.411923656,2021-12
1777,37.75940525,-122.421740388,2021-01
1778,37.723058085,-122.441302483,2022-09
1779,37.78658886,-122.401692292,2020-03
1780,37.799398245,-122.412413942,2022-03
1781,37.773157961,-122.445070333,2021-12
1782,37.785502904,-122.414807787,2023-09
1783,37.720075602,-122.478531533,2020-02
1784,37.777887965,-122.413601564,2022-01
1785,37.731296227,-122.380133846,2023-10
1786,37.775204519,-122.468696624,2022-02
1787,37.716917794,-122.483309157,2020-02
1788,37.764539317,-122.429051747,2021-07
1789,37.78832457,-122.393911345,2022-06
1790,37.747094746,-122.490012841,2023-09
1791,37.776495408,-122.427892594,2024-09
1792,37.739057435,-122.480248706,2020-02
1793,37.733740897,-122.40450558,2022-07
1794,37.752569794,-122.393134686,2024-11
1795,37.776508038,-122.414457763,2021-08
1796,37.721778046,-122.460733044,2022-09
1797,37.76317384,-122.507265411,2020-01
1798,37.763499779,-122.434210769,2024-06
1799,37.787369592,-122.395351492,2024-06
1800,37.71621499,-122.476570624,2020-02
1801,37.781334058,-122.399027494,2023-01
1802,37.778062041,-122.466289975,2020-01
1803,37.772738909,-122.44833127,2021-08
1804,37.784334565,-122.389023649,2023-06
1805,37.770824471,-122.436835894,2023-08
1806,37.796640417,-122.424436546,2023-09
1807,37.783973516,-122.416045464,2024-10
1808,37.786268442,-122.412997235,2023-05
1809,37.771107724,-122.437866455,2022-01
1810,37.78832457,-122.393911345,2022-06
1811,37.790388758,-122.414938763,2024-07
1812,37.779411547,-122.42517405,2022-06
1813,37.802461767,-122.415491758,2020-10
1814,37.78511799,-122.41873546,2021-12
1815,37.782723971,-122.396167865,2022-06
1816,37.775328443,-122.395002097,2020-10
1817,37.796472994,-122.410712302,2020-08
1818,37.784288092,-122.416878028,2022-11
1819,37.768656696,-122.420075901,2022-05
1820,37.797038408,-122.436324726,2023-02
1821,37.743555054,-122.421128028,2024-05
1822,37.784334565,-122.389023649,2021-08
1823,37.799415556,-122.412277228,2021-03
1824,37.777790309,-122.412834332,2021-02
1825,37.776512817,-122.414966684,2022-04
1826,37.771722675,-122.393266192,2022-09
1827,37.734695768,-122.49713659,2021-10
1828,37.775690575,-122.507988982,2024-08
1829,37.789478818,-122.414561131,2022-11
1830,37.772359929,-122.391397888,2022-08
1831,37.7220361,-122.401210137,2024-10
1832,37.777790309,-122.412834332,2022-06
1833,37.78832457,-122.393911345,2023-03
1834,37.777107722,-122.423094,2022-03
1835,37.785942727,-122.418902557,2021-02
1836,37.755524488,-122.418208516,2023-02
1837,37.780965818,-122.428020291,2022-09
1838,37.782625674,-122.434187754,2021-01
1839,37.723575891,-122.425825453,2022-08
1840,37.791870902,-122.414268635,2024-09
1841,37.758579875,-122.398991238,2020-02
1842,37.718811832,-122.389038216,2020-03
1843,37.796624771,-122.43118232,2024-09
1844,37.772694134,-122.42218914,2021-10
1845,37.720923476,-122.39276343,2020-11
1846,37.780906079,-122.413401297,2022-09
1847,37.753099981,-122.41750085,2023-01
1848,37.779027964,-122.48687687,2021-09
1849,37.794664654,-122.404767635,2020-02
1850,37.712058796,-122.406110808,2021-07
1851,37.708760274,-122.453860529,2024-06
1852,37.738504343,-122.495258659,2020-09
1853,37.789670951,-122.419657119,2020-04
1854,37.78511799,-122.41873546,2020-12
1855,37.7220361,-122.401210137,2024-07
1856,37.758811013,-122.409769028,2021-01
1857,37.777083316,-122.416979514,2022-08
1858,37.777887965,-122.413601564,2022-11
1859,37.783388956,-122.409832446,2021-06
1860,37.765125545,-122.432179032,2023-12
1861,37.783565477,-122.415051135,2021-07
1862,37.776272977,-122.423566979,2021-10
1863,37.71568992,-122.45479584,2022-05
1864,37.719136184,-122.455184003,2021-08
1865,37.772694134,-122.42218914,2020-08
1866,37.777790309,-122.412834332,2020-12
1867,37.783388956,-122.409832446,2023-03
1868,37.773977047,-122.495581193,2023-05
1869,37.800856208,-122.44388041,2022-01
1870,37.777790309,-122.412834332,2020-12
1871,37.772694134,-122.42218914,2020-01
1872,37.772128127,-122.422909157,2021-07
1873,37.790280287,-122.414916875,2022-01
1874,37.785631782,-122.413782611,2022-02
1875,37.78832457,-122.393911345,2023-01
1876,37.772359929,-122.391397888,2022-09
1877,37.78832457,-122.393911345,2023-05
1878,37.78030991,-122.407975092,2021-05
1879,37.795441441,-122.414847199,2021-10
1880,37.778672015,-122.439393826,2021-08
1881,37.794958927,-122.411521138,2020-01
1882,37.757535156,-122.436341847,2024-08
1883,37.771722675,-122.393266192,2022-09
