16086690,0.0,0.0
15718999,0.0,0.0
17350372,0.0,0.0
15728151,0.0,0.0
14317976,0.0,0.0
15679757,0.0,0.0
15786082,0.0,0.0
15767774,0.0,0.0
15680091,0.0,0.0
15776396,0.0,0.0
17343750,0.0,0.0
15772503,0.0,0.0
15794955,0.0,0.0
17323241,0.0,0.0
17299726,0.0,0.0
15798651,0.0,0.0
17340695,0.0,0.0
17130450,0.0,0.0
17109883,0.0,0.0
17142329,0.0,0.0
17118913,0.0,0.0
17134852,0.0,0.0
17126142,0.0,0.0
17129741,0.0,0.0
17136181,0.0,0.0
17119714,0.0,0.0
17109498,0.0,0.0
17150419,0.0,0.0
17148098,0.0,0.0
17280164,0.0,0.0
17110649,0.0,0.0
17292539,0.0,0.0
17280138,0.0,0.0
17109544,0.0,0.0
17279595,0.0,0.0
17134578,0.0,0.0
17121976,0.0,0.0
17112965,0.0,0.0
17121314,0.0,0.0
17285719,0.0,0.0
15764508,0.0,0.0
15764788,0.0,0.0
15759915,0.0,0.0
15759406,0.0,0.0
11646434,37.78413,-122.50471333333
15763289,0.0,0.0
15752106,0.0,0.0
15764900,0.0,0.0
15743973,0.0,0.0
15760507,0.0,0.0
15743921,0.0,0.0
15761712,0.0,0.0
15755533,0.0,0.0
15700462,0.0,0.0
15708207,0.0,0.0
15697075,0.0,0.0
15715865,0.0,0.0
15691369,0.0,0.0
15709323,0.0,0.0
15707097,0.0,0.0
16141687,0.0,0.0
15704364,0.0,0.0
15735960,0.0,0.0
15725406,0.0,0.0
15699961,0.0,0.0
15715767,0.0,0.0
15700972,0.0,0.0
15711550,0.0,0.0
15720441,0.0,0.0
15734297,0.0,0.0
15732933,0.0,0.0
15698161,0.0,0.0
15714150,0.0,0.0
15718468,0.0,0.0
15741031,0.0,0.0
15718371,0.0,0.0
15711166,0.0,0.0
15729837,0.0,0.0
15733918,0.0,0.0
15728902,0.0,0.0
15730601,0.0,0.0
15723104,0.0,0.0
15710108,0.0,0.0
15725778,0.0,0.0
15715967,0.0,0.0
15685311,0.0,0.0
15684973,0.0,0.0
16102361,0.0,0.0
15690178,0.0,0.0
15683562,0.0,0.0
16034076,0.0,0.0
14556942,0.0,0.0
16033395,0.0,0.0
16633647,0.0,0.0
16264100,0.0,0.0
16259397,0.0,0.0
16263127,0.0,0.0
16634421,0.0,0.0
16262101,0.0,0.0
16241767,0.0,0.0
16220124,0.0,0.0
17101894,0.0,0.0
16216411,0.0,0.0
17101434,0.0,0.0
16213458,0.0,0.0
16251316,0.0,0.0
16252008,0.0,0.0
16221706,0.0,0.0
16795000,0.0,0.0
16236175,0.0,0.0
16236795,0.0,0.0
16231671,0.0,0.0
16211135,0.0,0.0
16221475,0.0,0.0
16252328,0.0,0.0
16242267,0.0,0.0
16204482,0.0,0.0
16236166,0.0,0.0
16243464,0.0,0.0
16208160,0.0,0.0
16222135,0.0,0.0
16212156,0.0,0.0
16204054,0.0,0.0
16245164,0.0,0.0
17100502,0.0,0.0
16173235,0.0,0.0
16205470,0.0,0.0
16193205,0.0,0.0
16893666,0.0,0.0
16192888,0.0,0.0
16202496,0.0,0.0
16154565,0.0,0.0
16161557,0.0,0.0
16180234,0.0,0.0
16149444,0.0,0.0
16184828,0.0,0.0
16179987,0.0,0.0
16158691,0.0,0.0
16156596,0.0,0.0
16153816,0.0,0.0
16181725,0.0,0.0
16194587,0.0,0.0
16205186,0.0,0.0
16185478,0.0,0.0
16179942,0.0,0.0
16195304,0.0,0.0
16154552,0.0,0.0
16793135,0.0,0.0
16156435,0.0,0.0
16151454,0.0,0.0
16159166,0.0,0.0
16206102,0.0,0.0
16172120,0.0,0.0
16196124,0.0,0.0
16201782,0.0,0.0
16198078,0.0,0.0
16153735,0.0,0.0
16154594,0.0,0.0
16142299,0.0,0.0
16145937,0.0,0.0
16146600,0.0,0.0
16145698,0.0,0.0
16104236,0.0,0.0
16141050,0.0,0.0
16107643,0.0,0.0
16131125,0.0,0.0
16130411,0.0,0.0
16101463,0.0,0.0
16126373,0.0,0.0
16109144,0.0,0.0
16118857,0.0,0.0
16128478,0.0,0.0
16129192,0.0,0.0
16122647,0.0,0.0
13056373,37.78405833,-122.50459167
16123941,0.0,0.0
16117244,0.0,0.0
16137026,0.0,0.0
16105186,0.0,0.0
16135312,0.0,0.0
16117431,0.0,0.0
16116363,0.0,0.0
15647557,0.0,0.0
16111740,0.0,0.0
16122479,0.0,0.0
16128994,0.0,0.0
16124328,0.0,0.0
16099279,0.0,0.0
16081608,0.0,0.0
16054056,0.0,0.0
16058991,0.0,0.0
16048492,0.0,0.0
16098869,0.0,0.0
16083688,0.0,0.0
16046174,0.0,0.0
16047454,0.0,0.0
16038386,0.0,0.0
16086792,0.0,0.0
16051883,0.0,0.0
16079530,0.0,0.0
16075695,0.0,0.0
16048097,0.0,0.0
16069511,0.0,0.0
16088420,0.0,0.0
16032006,0.0,0.0
16037839,0.0,0.0
16055090,0.0,0.0
16063364,0.0,0.0
16032895,0.0,0.0
16091663,0.0,0.0
16076682,0.0,0.0
16085063,0.0,0.0
16075715,0.0,0.0
16084632,0.0,0.0
16049690,0.0,0.0
16088988,0.0,0.0
16049520,0.0,0.0
16095648,0.0,0.0
16078392,0.0,0.0
16047901,0.0,0.0
16071265,0.0,0.0
16060103,0.0,0.0
16050893,0.0,0.0
16031555,0.0,0.0
16086619,0.0,0.0
16067633,0.0,0.0
16073377,0.0,0.0
16051758,0.0,0.0
16071731,0.0,0.0
16072851,0.0,0.0
16084832,0.0,0.0
16088235,0.0,0.0
16049063,0.0,0.0
16081321,0.0,0.0
16075949,0.0,0.0
16041819,0.0,0.0
16051159,0.0,0.0
16079603,0.0,0.0
13248069,0.0,0.0
16734142,0.0,0.0
17077639,0.0,0.0
17094616,0.0,0.0
17080160,0.0,0.0
16746785,0.0,0.0
17090148,0.0,0.0
16724371,0.0,0.0
16752918,0.0,0.0
16756343,0.0,0.0
16729338,0.0,0.0
17068088,0.0,0.0
17054057,0.0,0.0
17091013,0.0,0.0
17070394,0.0,0.0
16751674,0.0,0.0
16723565,0.0,0.0
17094560,0.0,0.0
17078290,0.0,0.0
17047693,0.0,0.0
16764707,0.0,0.0
17051378,0.0,0.0
17078833,0.0,0.0
17062300,0.0,0.0
16747767,0.0,0.0
17089253,0.0,0.0
17079219,0.0,0.0
17052728,0.0,0.0
17036604,0.0,0.0
17082641,0.0,0.0
16739792,0.0,0.0
16732723,0.0,0.0
16729719,0.0,0.0
17076972,0.0,0.0
17062860,0.0,0.0
16761242,0.0,0.0
16752025,0.0,0.0
17064094,0.0,0.0
16728843,0.0,0.0
17091699,0.0,0.0
16723038,0.0,0.0
17058302,0.0,0.0
16762848,0.0,0.0
17098896,0.0,0.0
17054421,0.0,0.0
17059274,0.0,0.0
16751509,0.0,0.0
16750228,0.0,0.0
17048455,0.0,0.0
16740288,0.0,0.0
17078217,0.0,0.0
16716800,0.0,0.0
17036865,0.0,0.0
16700982,0.0,0.0
17014535,0.0,0.0
16719595,0.0,0.0
17026379,0.0,0.0
17046118,0.0,0.0
16711548,0.0,0.0
17011094,0.0,0.0
17039084,0.0,0.0
16692356,0.0,0.0
17043561,0.0,0.0
16705591,0.0,0.0
17045166,0.0,0.0
17015702,0.0,0.0
17010289,0.0,0.0
16720390,0.0,0.0
17009263,0.0,0.0
16690747,0.0,0.0
17032024,0.0,0.0
16698877,0.0,0.0
16717979,0.0,0.0
17032984,0.0,0.0
17023371,0.0,0.0
16719734,0.0,0.0
17042742,0.0,0.0
17015247,0.0,0.0
17014489,0.0,0.0
17037242,0.0,0.0
17037621,0.0,0.0
16698467,0.0,0.0
17034769,0.0,0.0
17010633,0.0,0.0
16699572,0.0,0.0
16698107,0.0,0.0
17011620,0.0,0.0
17034830,0.0,0.0
16981200,0.0,0.0
16653306,0.0,0.0
16991998,0.0,0.0
16994554,0.0,0.0
16680367,0.0,0.0
17008087,0.0,0.0
16672139,0.0,0.0
16668583,0.0,0.0
16997509,0.0,0.0
16991843,0.0,0.0
16980372,0.0,0.0
16999862,0.0,0.0
16665993,0.0,0.0
